source,target
1108409117419454466,850630920373768192
1108409117419454466,1041390140541882368
1108409117419454466,999064396486897664
1108409117419454466,1103671481349873664
1108409117419454466,1175055326871269377
1108409117419454466,357359576
1108409117419454466,988699786743345152
1108409117419454466,1084048769270853632
1108409117419454466,1079830621936107520
1108409117419454466,4863954645
1108409117419454466,4923555899
1108409117419454466,1200018507397836800
1108409117419454466,1196899975306854401
1108409117419454466,796999331618422784
1108409117419454466,1174360257205813248
1108409117419454466,1084850839615877120
1108409117419454466,1198290337594322949
1108409117419454466,1185943076017229824
1108409117419454466,1195652170974150656
1108409117419454466,1164763654023049216
1108409117419454466,1184632261544730624
1108409117419454466,933455883945893888
1108409117419454466,811872913230008320
1108409117419454466,1095142797391417345
1108409117419454466,1196902179992489984
1108409117419454466,525422468
1108409117419454466,1058092754755035136
1108409117419454466,1056318765179248641
1108409117419454466,1172495349983907840
1108409117419454466,1147124237787901953
1108409117419454466,1063846725910216704
1108409117419454466,1149657156758777856
1108409117419454466,4156691806
1108409117419454466,1152743633013096448
1108409117419454466,1090700710067556357
1108409117419454466,1159560689125666817
1108409117419454466,1194559227467051008
1108409117419454466,1194654620372676611
1108409117419454466,1042519026679926786
1108409117419454466,1103708849826136064
1108409117419454466,1165345515418128385
1108409117419454466,1193151710384009216
1108409117419454466,866395644013031424
1108409117419454466,1157555499124047872
1108409117419454466,1171694267133321216
1108409117419454466,1063151900114206721
1108409117419454466,740820215672496132
1108409117419454466,1013155254211366912
1108409117419454466,1169348058016026625
1108409117419454466,598403052
1108409117419454466,1185632816475844608
1108409117419454466,1168978335248125952
1108409117419454466,1151998032830971904
1108409117419454466,1176576663100039172
1108409117419454466,1176951706829152258
1108409117419454466,1186372466224041984
1108409117419454466,1106879932179927040
1108409117419454466,1185765146741878784
1108409117419454466,1010635865218011136
1108409117419454466,1125935162682953728
1108409117419454466,721398105707528193
1108409117419454466,802539909143810052
1108409117419454466,2295141138
1108409117419454466,1186212376544239616
1108409117419454466,1186670516003921923
1108409117419454466,997123434772680704
1108409117419454466,941365697229262848
1108409117419454466,1185199281294184448
1108409117419454466,1180305111693893633
1108409117419454466,955901652615225344
1108409117419454466,828833178672590848
1108409117419454466,1176524500579565568
1108409117419454466,2359978020
1108409117419454466,1176171210960490497
1108409117419454466,1172850033194127362
1108409117419454466,1170502110909259778
1108409117419454466,1169049133635833862
1108409117419454466,1094917623047966723
1108409117419454466,1001280767123689472
1108409117419454466,838176189625827328
1108409117419454466,730824574439395330
1108409117419454466,1156171015162142723
1108409117419454466,1095656460015620096
1108409117419454466,933616371178655745
1108409117419454466,1148641894123089926
1108409117419454466,1145643589994762240
1108409117419454466,980540896667144193
1108409117419454466,4124937140
1108409117419454466,1133512090755506179
1108409117419454466,1132650032358932480
1108409117419454466,1095718883045052417
1108409117419454466,1124724144506048512
1108409117419454466,1123242205227966465
1108409117419454466,1099035882911395840
1108409117419454466,1090402060342882304
1108409117419454466,1096042719036755968
1108409117419454466,1116320402798723077
1108409117419454466,1061289718988578818
1108409117419454466,2880826383
1108409117419454466,1069218264708988933
1108409117419454466,1028194291464765440
1108409117419454466,418157859
1108409117419454466,934778537583800320
1108409117419454466,1010887841126277121
1108409117419454466,1353161178
1108409117419454466,616654348
1108409117419454466,1016752627823054849
1108409117419454466,745467704727920640
1108409117419454466,942872377725194241
1108409117419454466,3192544300
1108409117419454466,770642168096690176
1108409117419454466,864078540156915712
1108409117419454466,952103144816857088
1108409117419454466,935617888374927360
1108409117419454466,822522181431263232
1108409117419454466,948444089812508672
1108409117419454466,605647365
1108409117419454466,1094391011378380800
1108409117419454466,1058089516102287360
1108409117419454466,915673341045936129
1108409117419454466,3432642869
1108409117419454466,1115980609690701826
1108409117419454466,720956777655889923
1108409117419454466,1078672111512764416
1108409117419454466,1052928851259609088
1515487885218443265,197768527
1515487885218443265,235322186
1515487885218443265,1276074249099173888
1515487885218443265,887973863824306176
1515487885218443265,1303440988694884357
1515487885218443265,1299099964568678400
1515487885218443265,162436035
1515487885218443265,427122847
1515487885218443265,1159086054193926146
1515487885218443265,5943942
1515487885218443265,988692701791993856
1515487885218443265,274272590
1515487885218443265,980749991491682304
1515487885218443265,1030429864099106817
1515487885218443265,920160588650516480
1515487885218443265,1290950071391928321
1515487885218443265,1377043537452146688
1515487885218443265,1878450026
1515487885218443265,1020620333131489280
1515487885218443265,2335644942
1515487885218443265,1197929582768336900
1515487885218443265,1184902120513966080
1515487885218443265,1286487506804973568
1515487885218443265,1276085960548155397
1515487885218443265,1243136034046717952
1515487885218443265,1259318879345610758
1515487885218443265,1024926798
1515487885218443265,1024400059
1515487885218443265,201690895
1515487885218443265,3044992129
1515487885218443265,845745091314626565
1515487885218443265,44860908
1515487885218443265,2573113307
1515487885218443265,3865838955
1515487885218443265,1024358401
1515487885218443265,439488777
1515487885218443265,57998991
1515487885218443265,51376979
1515487885218443265,596939570
1515487885218443265,19583545
1515487885218443265,482970120
1515487885218443265,4849743664
1515487885218443265,944003206459396096
1515487885218443265,497128052
1515487885218443265,848811463963574272
1515487885218443265,54829997
1515487885218443265,57928790
1515487885218443265,1652526218
1515487885218443265,230288829
1515487885218443265,1060208705352949761
1515487885218443265,385291247
1515487885218443265,3296597088
1515487885218443265,904142542907854848
1515487885218443265,1140653009506095104
1515487885218443265,285723504
1515487885218443265,20120818
1515487885218443265,6135542
1515487885218443265,42196320
1515487885218443265,216289357
1515487885218443265,458301345
1515487885218443265,166566887
1515487885218443265,354254925
1515487885218443265,296441287
1515487885218443265,1114905903592083457
1515487885218443265,136002930
1515487885218443265,150573577
1515487885218443265,386588411
1515487885218443265,823428165582356480
1515487885218443265,110681593
1515487885218443265,240664869
1515487885218443265,971742065922015232
1515487885218443265,393028587
1515487885218443265,1013634584448196608
1515487885218443265,281250286
1515487885218443265,10228272
1515487885218443265,47763245
1515487885218443265,899626718205497344
1515487885218443265,1033035534
1515487885218443265,1575800623
1307067869730086919,1445757797161857025
1307067869730086919,2391232105
1307067869730086919,3030158859
1307067869730086919,717905524444889088
1307067869730086919,1009973358866284544
1307067869730086919,3314485566
1307067869730086919,1429480158
1307067869730086919,408177579
1307067869730086919,125603760
1307067869730086919,1293890751848275968
1307067869730086919,1305893393835290624
1307067869730086919,1033152632527892480
1307067869730086919,1093754605391867909
1307067869730086919,1240627844868268033
1307067869730086919,870188817537355776
1307067869730086919,182559076
1307067869730086919,242322382
1307067869730086919,4811011050
1307067869730086919,1438142943370485763
1307067869730086919,869875390465982465
1307067869730086919,794130148064829440
1307067869730086919,1086232244656787457
1307067869730086919,1022239538629029888
1307067869730086919,1253528842406371329
1307067869730086919,3313992476
1307067869730086919,1268013027997048838
1307067869730086919,1059327333532749824
1307067869730086919,923415570522914819
1307067869730086919,1000214682530074624
1307067869730086919,808068833613414400
1307067869730086919,1305257098293530624
1307067869730086919,215952307
1307067869730086919,2835962353
1307067869730086919,318319280
1307067869730086919,112057739
1307067869730086919,37718134
1307067869730086919,46527223
1307067869730086919,304735102
1307067869730086919,1589064452
1307067869730086919,297744938
1307067869730086919,294279563
1307067869730086919,212105265
1307067869730086919,96634419
1307067869730086919,245556939
1307067869730086919,56110169
1307067869730086919,340060275
1307067869730086919,918284847994503168
1307067869730086919,108514166
1307067869730086919,210348343
1307067869730086919,199537832
1307067869730086919,347364064
1307067869730086919,2717971453
1307067869730086919,1086340632
1307067869730086919,194397093
1307067869730086919,1026649693059604480
1307067869730086919,1007298607
1307067869730086919,181300983
1307067869730086919,265714930
1307067869730086919,2840470668
1307067869730086919,3062541397
1307067869730086919,276675653
1307067869730086919,736043042642235392
1307067869730086919,981324901150683136
1307067869730086919,739862282222469127
1307067869730086919,785213083350433793
1307067869730086919,589319578
1307067869730086919,1130219904097906689
1307067869730086919,157767109
1307067869730086919,253755500
1307067869730086919,997968015936360448
1307067869730086919,369586519
1307067869730086919,633210875
1307067869730086919,40527958
